MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,
0.044399,0.600364,1.961898,-0.179591,0,,
0.031652,1.137216,2.248865,-0.147983,0,,
0.050773,0.979318,2.440176,1.14792,0,,
0.076267,0.821421,2.408291,0.073268,0,,
0.101762,0.631944,2.472061,0.958276,0,,
0.111322,0.821421,2.34452,0.041661,0,,
0.13363,0.758262,2.34452,0.041661,0,,
0.095388,0.663523,1.802472,-0.211198,0,,
0.101762,0.631944,2.21698,-0.147983,0,,
0.114509,0.600364,1.993783,-0.179591,0,,
0.098575,0.379308,2.21698,-0.495665,0,,
0.098575,0.600364,2.248865,-0.211198,0,,
0.092201,0.663523,2.34452,-0.147983,0,,
0.140003,0.568785,2.025668,-0.30602,0,,
0.111322,3.284622,2.21698,-0.274413,0,,
0.130443,0.631944,2.153209,-0.116376,0,,
0.089014,8.43208,2.089439,-0.369235,0,,
0.07308,0.379308,2.057554,5.983852,0,,
0.082641,0.600364,2.089439,-0.274413,0,,
0.060333,0.568785,1.930013,-0.274413,0,,
0.041212,0.600364,2.185094,-0.053161,0,,
0.047586,0.631944,1.993783,-0.147983,0,,
0.066707,0.88458,2.376406,0.041661,0,,
0.092201,0.88458,2.440176,0.073268,0,,
0.101762,0.789841,2.34452,0.041661,0,,
0.108135,0.853,2.34452,0.041661,0,,
0.104948,0.631944,2.153209,0.136483,0,,
0.076267,2.431975,2.121324,-0.147983,0,,
0.104948,0.600364,2.121324,-0.211198,0,,
0.104948,0.505626,2.025668,-0.179591,0,,
0.114509,0.568785,2.248865,-0.274413,0,,
0.101762,0.600364,2.21698,-0.242806,0,,
0.111322,0.631944,2.34452,-0.084769,0,,
0.117696,0.600364,2.153209,-0.053161,0,,
0.117696,0.568785,2.312635,-0.242806,0,,
0.124069,0.600364,2.21698,-0.147983,0,,
0.098575,0.631944,2.025668,-0.179591,0,,
0.108135,0.695103,6.489596,0.578987,0,,
0.076267,0.505626,2.089439,-0.242806,0,,
0.07308,0.568785,2.057554,-0.179591,0,,
0.07308,0.663523,1.993783,-0.43245,0,,
0.168685,0.695103,2.21698,-0.242806,0,,
0.041212,0.916159,2.376406,0.073268,0,,
0.082641,0.853,2.28075,0.136483,0,,
0.108135,0.853,2.28075,-0.084769,0,,
0.104948,0.789841,2.312635,0.073268,0,,
0.104948,0.600364,2.057554,-0.116376,0,,
0.076267,0.537205,3.07788,-0.053161,0,,
0.111322,0.663523,2.28075,-0.084769,0,,
0.101762,0.505626,2.153209,-0.147983,0,,
0.108135,0.442467,2.248865,-0.084769,0,,
0.140003,0.600364,2.185094,-0.337628,0,,
0.120883,0.600364,2.34452,-0.084769,0,,
0.127256,0.600364,2.089439,-0.147983,0,,
0.114509,-0.094385,2.153209,-0.147983,0,,
0.114509,0.600364,2.21698,-0.084769,0,,
0.519234,3.695155,3.01411,0.768631,0,,
0.089014,0.568785,2.153209,-0.179591,0,,
0.082641,0.600364,2.408291,-0.242806,0,,
0.076267,0.631944,2.057554,-0.211198,0,,
0.060333,0.568785,1.993783,-0.179591,0,,
0.379014,0.979318,3.364847,2.759897,0,,
0.044399,0.979318,2.376406,-0.400843,0,,
0.519234,0.979318,2.440176,0.326128,0,,
0.082641,0.505626,2.34452,2.032927,0,,
0.108135,0.758262,2.34452,0.073268,0,,
0.104948,0.568785,2.153209,-0.053161,0,,
0.114509,0.031933,2.121324,-0.274413,0,,
0.124069,0.726682,2.248865,-0.053161,0,,
0.28341,0.568785,2.472061,-0.242806,0,,
0.108135,0.537205,2.21698,-0.337628,0,,
0.082641,0.474046,2.376406,0.073268,0,,
0.104948,0.631944,2.21698,-0.116376,0,,
0.14319,0.600364,2.153209,-0.116376,0,,
0.124069,0.631944,2.153209,-0.116376,0,,
0.117696,0.568785,2.153209,0.136483,0,,
0.082641,0.505626,2.089439,-0.211198,0,,
0.079454,0.600364,2.153209,0.073268,0,,
0.082641,0.663523,2.057554,-0.116376,0,,
0.076267,0.505626,1.961898,-0.211198,0,,
0.041212,0.410887,1.834357,6.173497,0,,
0.044399,0.758262,1.993783,-0.147983,0,,
0.041212,0.916159,2.376406,0.073268,0,,
0.076267,0.853,2.34452,0.136483,0,,
0.104948,0.758262,2.34452,0.073268,0,,
-0.003403,0.505626,2.025668,-0.211198,0,,
0.111322,0.600364,2.21698,-0.084769,0,,
0.101762,0.600364,2.121324,-0.147983,0,,
0.108135,0.631944,2.089439,-0.084769,0,,
0.120883,0.568785,2.153209,-0.084769,0,,
0.104948,0.568785,2.121324,-0.337628,0,,
0.095388,0.537205,2.057554,-0.337628,0,,
0.092201,5.210971,2.312635,-0.147983,0,,
0.130443,0.600364,2.153209,-0.053161,0,,
0.13363,0.631944,2.153209,-0.211198,0,,
0.120883,2.368816,2.185094,-0.053161,0,,
0.069894,0.442467,5.883778,-0.179591,0,,
0.101762,0.663523,2.153209,-0.147983,0,,
0.079454,0.568785,2.153209,-0.179591,0,,
0.066707,1.421431,2.057554,-0.179591,0,,
0.053959,0.631944,1.961898,-0.211198,0,,
0.050773,0.663523,2.057554,0.800239,0,,
0.034839,0.853,3.109765,0.104876,0,,
0.076267,0.853,2.376406,0.136483,0,,
0.101762,0.789841,2.408291,0.104876,0,,
0.101762,0.631944,2.408291,0.073268,0,,
0.108135,0.568785,2.121324,-0.147983,0,,
0.101762,0.537205,2.21698,-0.116376,0,,
0.101762,0.568785,1.993783,-0.147983,0,,
0.111322,0.600364,2.312635,-0.147983,0,,
0.111322,0.505626,2.21698,-0.30602,0,,
0.104948,0.442467,2.376406,-0.147983,0,,
0.117696,0.695103,2.28075,-0.147983,0,,
0.13363,1.200375,2.185094,-0.147983,0,,
0.120883,0.568785,2.312635,-0.116376,0,,
0.098575,0.568785,2.248865,-0.179591,0,,
0.092201,0.568785,2.185094,-0.116376,0,,
0.066707,2.463555,2.34452,-0.211198,0,,
0.07308,0.631944,2.121324,-0.179591,0,,
0.060333,0.663523,2.089439,-0.242806,0,,
0.069894,0.663523,1.993783,-0.147983,0,,
0.053959,0.695103,2.057554,-0.147983,0,,
0.06352,0.853,2.34452,-0.274413,0,,
0.069894,0.853,2.408291,0.104876,0,,
0.410882,3.663576,3.205421,0.42095,0,,
0.095388,0.789841,2.312635,0.073268,0,,
0.098575,2.558293,1.961898,-0.369235,0,,
0.092201,0.568785,2.28075,-0.147983,0,,
0.117696,0.505626,2.312635,-0.053161,0,,
0.120883,0.600364,2.248865,-0.116376,0,,
0.114509,0.474046,2.057554,-0.242806,0,,
0.098575,0.347728,2.28075,-0.274413,0,,
0.108135,0.663523,2.408291,-0.084769,0,,
0.127256,0.568785,2.153209,-0.147983,0,,
0.124069,0.568785,2.21698,-0.147983,0,,
0.114509,0.537205,2.185094,-0.179591,0,,
0.07308,0.505626,4.130092,0.073268,0,,
0.092201,0.537205,2.153209,-0.179591,0,,
0.079454,0.600364,2.121324,-0.116376,0,,
0.076267,0.600364,2.089439,-0.179591,0,,
0.044399,0.537205,2.025668,-0.30602,0,,
0.034839,2.021442,2.025668,-0.179591,0,,
0.053959,0.947739,2.376406,0.041661,0,,
0.089014,0.88458,2.376406,0.168091,0,,
0.117696,0.821421,2.312635,0.010054,0,,
0.104948,0.758262,2.34452,0.010054,0,,
0.124069,0.663523,2.153209,-0.053161,0,,
0.111322,0.663523,2.121324,-0.30602,0,,
0.124069,0.663523,2.21698,-0.147983,0,,
0.089014,0.568785,2.503946,-0.179591,0,,
0.104948,0.474046,2.121324,-0.147983,0,,
0.108135,0.537205,2.185094,-0.116376,0,,
0.108135,0.695103,2.376406,-0.30602,0,,
0.124069,0.568785,2.185094,-0.147983,0,,
0.127256,0.600364,2.185094,-0.211198,0,,
0.525607,1.610908,3.843125,2.443823,0,,
0.095388,0.537205,2.28075,-0.147983,0,,
0.066707,0.474046,2.089439,0.863453,0,,
0.076267,0.537205,1.834357,-0.116376,0,,
0.034839,0.474046,4.767796,-0.147983,0,,
0.050773,0.474046,2.089439,-0.211198,0,,
0.044399,0.663523,2.057554,-0.147983,0,,
0.053959,0.88458,2.089439,0.104876,0,,
0.082641,0.88458,2.408291,0.073268,0,,
0.108135,0.789841,2.312635,0.073268,0,,
0.101762,3.663576,2.472061,-0.147983,0,,
0.114509,0.568785,2.185094,-0.084769,0,,
0.085828,0.568785,2.153209,-0.084769,0,,
0.101762,0.600364,2.34452,-0.147983,0,,
0.111322,0.789841,2.21698,-0.179591,0,,
0.104948,0.631944,2.34452,-0.179591,0,,
0.104948,0.568785,2.248865,-0.116376,0,,
0.127256,0.600364,2.408291,-0.053161,0,,
0.14319,0.537205,2.089439,-0.147983,0,,
0.130443,0.600364,2.21698,-0.116376,0,,
0.111322,0.568785,2.153209,-0.084769,0,,
0.095388,0.568785,2.153209,-0.179591,0,,
0.098575,0.568785,2.121324,-0.084769,0,,
0.079454,0.537205,2.089439,0.452557,0,,
0.069894,0.568785,2.089439,-0.179591,0,,
0.047586,0.568785,1.961898,-0.179591,0,,
0.047586,0.631944,2.025668,-0.084769,0,,
0.038025,0.789841,2.34452,0.073268,0,,
0.034839,0.537205,5.46927,-0.716917,0,,
0.101762,0.88458,2.28075,0.073268,0,,
0.200553,6.032038,1.770587,-1.317457,0,,
0.104948,0.537205,2.121324,-0.147983,0,,
0.277036,0.379308,3.715584,2.633468,0,,
0.101762,0.600364,2.248865,-0.084769,0,,
0.101762,0.505626,2.248865,-0.084769,0,,
0.114509,0.537205,2.21698,-0.30602,0,,
0.108135,0.568785,2.057554,-0.147983,0,,
0.117696,0.600364,2.248865,-0.021554,0,,
0.13363,0.600364,2.089439,-0.084769,0,,
1.570881,0.568785,1.930013,-0.527272,0,,
0.120883,0.568785,2.121324,-0.179591,0,,
0.095388,0.474046,2.089439,-0.242806,0,,
0.085828,0.631944,2.121324,-0.179591,0,,
0.079454,0.568785,2.121324,-0.179591,0,,
0.057146,0.600364,2.057554,-0.179591,0,,
0.050773,0.537205,1.993783,-0.211198,0,,
0.038025,0.600364,2.025668,-0.147983,0,,
0.060333,1.705647,2.472061,0.073268,0,,
0.07308,0.88458,2.34452,0.041661,0,,
0.114509,0.821421,2.248865,0.168091,0,,
0.104948,0.758262,2.28075,0.041661,0,,
0.108135,0.537205,2.089439,-0.116376,0,,
0.108135,1.989862,2.121324,-0.116376,0,,
0.117696,0.600364,2.376406,-0.874954,0,,
0.117696,0.663523,2.185094,-0.147983,0,,
0.111322,0.505626,2.153209,-0.274413,0,,
0.104948,0.537205,2.248865,-0.147983,0,,
0.098575,0.631944,3.779354,-0.053161,0,,
0.127256,0.600364,2.21698,-0.116376,0,,
0.120883,0.600364,2.185094,-0.147983,0,,
0.104948,0.568785,2.312635,-0.211198,0,,
0.13363,-0.125964,2.472061,3.771334,0,,
0.117696,0.568785,2.121324,-0.211198,0,,
0.07308,0.537205,2.057554,-0.147983,0,,
0.066707,0.631944,2.089439,-0.147983,0,,
0.146377,1.231954,2.153209,0.42095,0,,
0.031652,0.600364,1.961898,-0.179591,0,,
0.060333,0.916159,2.34452,0.073268,0,,
0.089014,0.88458,2.472061,0.073268,0,,
0.187806,-0.252282,3.173536,4.371875,0,,
0.101762,0.663523,2.34452,0.104876,0,,
0.108135,0.663523,2.121324,-0.053161,0,,
0.095388,0.537205,2.089439,-0.211198,0,,
0.114509,0.600364,2.21698,-0.179591,0,,
0.168685,0.537205,2.28075,0.073268,0,,
0.079454,1.295113,2.121324,-0.274413,0,,
0.216487,0.663523,2.153209,-0.400843,0,,
0.104948,0.600364,2.822798,0.168091,0,,
0.136817,0.22141,2.121324,-0.084769,0,,
0.124069,0.505626,2.248865,-0.211198,0,,
0.104948,0.568785,2.089439,-0.179591,0,,
0.098575,0.600364,2.599602,-0.147983,0,,
0.092201,8.179444,1.961898,-0.179591,0,,
0.066707,0.663523,2.153209,-0.179591,0,,
0.066707,0.568785,2.025668,-0.179591,0,,
0.050773,0.537205,1.993783,-0.211198,0,,
0.050773,0.600364,2.057554,-0.053161,0,,
0.053959,3.758314,2.28075,0.104876,0,,
0.098575,0.789841,2.408291,0.073268,0,,
0.124069,0.821421,2.312635,0.073268,0,,
0.111322,0.789841,2.408291,-0.021554,0,,
0.101762,0.663523,2.121324,-0.084769,0,,
0.053959,0.726682,2.248865,-0.084769,0,,
0.092201,0.600364,2.248865,-0.211198,0,,
0.101762,1.800385,1.643046,-0.179591,0,,
0.092201,0.347728,2.21698,-0.30602,0,,
0.092201,0.410887,2.089439,1.053098,0,,
0.104948,1.295113,2.248865,-0.053161,0,,
0.120883,0.505626,3.460502,-0.084769,0,,
0.140003,0.537205,2.185094,-0.211198,0,,
0.114509,0.600364,2.089439,-0.084769,0,,
1.459343,0.568785,1.802472,-0.369235,0,,
0.423629,2.905668,2.248865,1.748461,0,,
0.082641,0.600364,2.153209,-0.179591,0,,
0.076267,0.347728,1.993783,-0.211198,0,,
0.034839,0.600364,2.21698,-0.179591,0,,
0.047586,0.631944,2.089439,-0.179591,0,,
0.07308,0.947739,2.440176,1.843283,0,,
0.082641,0.600364,2.185094,0.104876,0,,
0.114509,0.695103,2.440176,0.041661,0,,
0.104948,0.758262,2.28075,0.073268,0,,
0.181432,0.284569,2.631487,0.389342,0,,
0.101762,0.600364,2.089439,-0.116376,0,,
0.111322,0.537205,2.185094,-0.211198,0,,
0.117696,0.442467,2.248865,-0.43245,0,,
0.127256,0.600364,2.312635,-0.053161,0,,
0.089014,0.537205,2.185094,-0.464057,0,,
0.117696,0.600364,2.312635,-0.021554,0,,
0.14319,0.537205,2.185094,0.768631,0,,
0.146377,3.631996,2.34452,-0.053161,0,,
0.108135,0.568785,2.185094,-0.179591,0,,
0.076267,0.474046,2.089439,-0.053161,0,,
0.092201,0.600364,2.185094,-0.116376,0,,
0.079454,0.568785,2.025668,-0.211198,0,,
0.050773,0.410887,2.057554,2.60186,0,,
0.053959,0.600364,2.121324,-0.179591,0,,
0.053959,0.600364,2.089439,-0.053161,0,,
0.050773,0.726682,2.376406,0.136483,0,,
0.079454,0.853,2.376406,0.104876,0,,
0.108135,0.663523,2.34452,0.104876,0,,
0.104948,0.695103,2.312635,0.041661,0,,
0.098575,0.537205,2.089439,-0.147983,0,,
0.092201,0.537205,2.185094,-0.116376,0,,
0.108135,0.663523,2.28075,-0.116376,0,,
0.114509,0.410887,2.057554,-0.242806,0,,
0.117696,0.568785,2.28075,-0.43245,0,,
0.238794,0.000354,3.906895,3.834549,0,,
0.124069,1.010898,2.28075,-0.084769,0,,
0.14319,0.537205,2.089439,-0.084769,0,,
0.130443,0.568785,2.21698,0.231305,0,,
0.117696,0.663523,2.185094,-0.179591,0,,
0.092201,0.568785,2.153209,-0.147983,0,,
0.085828,0.537205,2.121324,-0.147983,0,,
0.082641,0.568785,2.248865,-0.179591,0,,
0.069894,-0.031226,2.057554,-0.179591,0,,
0.044399,0.568785,2.440176,-0.116376,0,,
0.031652,0.537205,1.898128,2.791505,0,,
0.047586,0.853,2.440176,0.104876,0,,
0.079454,0.789841,2.472061,0.136483,0,,
0.101762,0.663523,2.248865,0.073268,0,,
0.465058,0.663523,2.503946,0.199698,0,,
0.104948,0.537205,2.185094,-0.116376,0,,
0.111322,0.600364,2.185094,-0.084769,0,,
0.101762,0.663523,2.21698,-0.211198,0,,
0.111322,0.442467,2.28075,-0.211198,0,,
0.117696,0.600364,2.089439,-0.211198,0,,
0.104948,0.505626,2.312635,-0.179591,0,,
0.114509,0.568785,2.34452,-0.084769,0,,
0.140003,0.537205,2.121324,-0.116376,0,,
0.117696,0.505626,2.153209,-0.337628,0,,
0.108135,0.505626,1.961898,-0.211198,0,,
0.095388,0.505626,3.173536,-0.179591,0,,
0.089014,0.568785,2.21698,-0.179591,0,,
0.066707,0.537205,2.057554,-0.084769,0,,
0.060333,0.568785,2.153209,-0.147983,0,,
0.057146,0.537205,1.706816,-0.242806,0,,
0.053959,0.537205,2.089439,-0.274413,0,,
0.053959,1.074057,3.683699,0.041661,0,,
0.082641,0.821421,2.503946,0.104876,0,,
0.098575,0.758262,2.34452,0.073268,0,,
0.111322,0.789841,2.34452,0.104876,0,,
0.095388,0.474046,2.121324,-0.147983,0,,
0.104948,0.568785,2.21698,-0.053161,0,,
0.101762,0.663523,2.567717,-0.053161,0,,
0.101762,0.474046,2.472061,-0.337628,0,,
0.117696,0.442467,2.089439,-0.021554,0,,
0.120883,0.442467,2.153209,-0.30602,0,,
0.117696,0.568785,2.28075,-0.116376,0,,
0.130443,0.568785,2.185094,-0.147983,0,,
0.124069,0.631944,2.21698,-0.211198,0,,
0.13363,0.537205,2.153209,-0.179591,0,,
0.095388,0.189831,2.185094,-0.116376,0,,
0.076267,0.600364,2.089439,-0.179591,0,,
0.079454,0.600364,2.121324,-0.116376,0,,
0.124069,0.88458,4.130092,0.199698,0,,
0.047586,0.537205,2.057554,-0.242806,0,,
0.044399,1.958283,2.057554,-0.274413,0,,
0.047586,0.853,2.535832,0.041661,0,,
0.098575,0.821421,2.440176,0.073268,0,,
0.098575,0.22141,2.376406,2.507038,0,,
0.111322,0.789841,2.34452,0.041661,0,,
0.130443,0.663523,2.28075,0.010054,0,,
0.200553,0.568785,2.312635,-0.179591,0,,
0.06352,0.410887,2.185094,-0.116376,0,,
0.111322,0.631944,2.121324,-0.590487,0,,
0.117696,0.537205,2.21698,-0.179591,0,,
0.098575,0.379308,2.34452,-0.211198,0,,
0.111322,0.631944,2.822798,-0.116376,0,,
0.149564,0.568785,2.185094,-0.053161,0,,
0.124069,0.758262,2.21698,-0.147983,0,,
0.104948,0.537205,2.185094,-0.495665,0,,
0.095388,0.758262,2.121324,-0.147983,0,,
0.082641,0.568785,2.34452,-0.147983,0,,
0.085828,0.600364,2.408291,-0.147983,0,,
0.076267,0.631944,2.025668,-0.147983,0,,
0.057146,0.568785,2.057554,-0.179591,0,,
0.053959,2.274078,2.089439,-0.179591,0,,
0.050773,0.88458,2.472061,-0.021554,0,,
0.082641,0.916159,2.440176,0.168091,0,,
0.111322,0.916159,2.34452,0.104876,0,,
0.098575,0.631944,2.28075,2.380609,0,,
0.095388,0.474046,2.21698,-0.147983,0,,
0.104948,0.600364,2.121324,-0.084769,0,,
0.108135,0.505626,2.599602,-0.116376,0,,
0.092201,0.537205,3.683699,-0.337628,0,,
0.104948,0.442467,2.089439,-0.337628,0,,
0.038025,-0.631236,2.376406,5.636171,0,,
0.114509,0.568785,2.248865,-0.179591,0,,
0.124069,0.410887,2.153209,2.380609,0,,
0.117696,0.505626,2.185094,-0.179591,0,,
0.117696,0.537205,2.185094,-0.147983,0,,
0.108135,0.568785,1.898128,-0.021554,0,,
0.095388,0.410887,2.121324,-0.179591,0,,
0.079454,0.537205,2.089439,-0.211198,0,,
0.066707,0.537205,2.089439,-0.116376,0,,
0.060333,0.600364,2.057554,-0.211198,0,,
0.286597,2.684611,1.802472,-0.053161,0,,
0.069894,0.25299,2.440176,0.136483,0,,
0.089014,0.789841,2.34452,0.073268,0,,
0.104948,0.726682,2.312635,0.041661,0,,
0.108135,0.695103,2.408291,0.231305,0,,
0.104948,0.442467,2.121324,-0.147983,0,,
0.114509,0.600364,1.993783,-0.053161,0,,
0.127256,0.631944,2.21698,-0.116376,0,,
-0.012964,-0.157544,6.712793,0.29452,0,,
0.095388,0.505626,2.057554,0.800239,0,,
0.098575,0.537205,2.28075,-0.30602,0,,
0.127256,0.631944,2.28075,-0.084769,0,,
0.124069,0.505626,3.747469,-0.369235,0,,
0.108135,5.400448,5.022877,0.136483,0,,
0.098575,0.537205,2.185094,-0.179591,0,,
0.076267,0.379308,2.121324,-0.55888,0,,
0.114509,0.726682,3.970666,-0.116376,0,,
0.089014,0.663523,2.248865,-0.211198,0,,
0.044399,0.410887,2.121324,2.60186,0,,
-0.003403,0.505626,2.185094,-0.053161,0,,
0.053959,1.168795,2.025668,-0.084769,0,,
0.047586,0.88458,2.408291,0.104876,0,,
0.079454,0.758262,2.472061,0.041661,0,,
0.095388,1.074057,2.21698,0.041661,0,,
0.104948,0.789841,2.312635,0.073268,0,,
0.111322,0.631944,2.185094,0.737024,0,,
0.108135,0.600364,1.706816,-0.147983,0,,
0.104948,0.568785,2.248865,-0.053161,0,,
-0.000216,0.284569,6.138859,-0.969776,0,,
0.114509,0.600364,2.089439,-0.242806,0,,
0.098575,0.25299,2.185094,-0.30602,0,,
0.120883,0.568785,2.21698,-0.053161,0,,
0.13363,0.474046,2.121324,-0.053161,0,,
0.111322,0.505626,2.153209,-0.053161,0,,
0.104948,0.631944,2.153209,-0.147983,0,,
0.092201,0.568785,2.153209,-0.116376,0,,
0.104948,0.631944,2.248865,0.326128,0,,
0.101762,0.631944,1.611161,-0.179591,0,,
1.134288,0.947739,1.770587,-0.30602,0,,
0.057146,0.631944,1.930013,-0.211198,0,,
0.047586,0.663523,2.025668,-0.179591,0,,
0.089014,0.979318,2.472061,0.104876,0,,
0.085828,1.263534,2.854684,0.073268,0,,
0.114509,0.789841,2.248865,0.073268,0,,
0.117696,0.853,2.312635,0.041661,0,,
0.108135,0.631944,1.898128,-0.084769,0,,
0.098575,0.537205,2.408291,-0.084769,0,,
0.140003,0.631944,2.248865,-0.147983,0,,
0.089014,0.442467,2.408291,-0.179591,0,,
0.111322,0.347728,2.025668,-0.242806,0,,
0.104948,0.600364,2.248865,-0.30602,0,,
0.140003,0.631944,2.248865,-0.053161,0,,
0.895277,0.758262,2.153209,-0.211198,0,,
0.120883,0.600364,2.21698,-0.116376,0,,
0.108135,0.537205,1.706816,-0.242806,0,,
0.127256,0.695103,2.185094,-0.147983,0,,
0.328025,0.505626,3.301076,3.107579,0,,
0.082641,0.600364,2.121324,-0.179591,0,,
0.07308,0.600364,2.21698,-0.179591,0,,
0.082641,1.010898,3.970666,2.285786,0,,
0.057146,0.663523,2.089439,-0.147983,0,,
0.050773,0.979318,2.440176,0.073268,0,,
0.092201,0.853,2.408291,0.136483,0,,
0.117696,0.726682,2.312635,0.010054,0,,
0.095388,0.726682,2.34452,0.104876,0,,
0.095388,0.568785,2.089439,-0.053161,0,,
0.104948,0.600364,2.121324,-0.021554,0,,
0.130443,0.726682,2.34452,-0.021554,0,,
0.959014,0.821421,2.153209,0.831846,0,,
0.098575,0.568785,2.025668,-0.147983,0,,
0.130443,0.631944,2.376406,-0.211198,0,,
0.124069,0.663523,2.28075,-0.147983,0,,
0.165498,0.600364,1.674931,-0.179591,0,,
0.14319,0.379308,2.089439,-0.116376,0,,
0.104948,0.663523,2.153209,-0.147983,0,,
0.101762,3.221463,2.312635,-0.053161,0,,
0.092201,0.600364,2.376406,-0.242806,0,,
0.089014,0.631944,2.089439,-0.147983,0,,
0.034839,0.600364,2.21698,-0.179591,0,,
0.041212,0.631944,1.993783,-0.242806,0,,
0.060333,0.663523,2.089439,-0.147983,0,,
0.060333,0.947739,2.408291,0.073268,0,,
0.076267,0.88458,2.408291,0.136483,0,,
0.14319,1.547749,0.208212,0.010054,0,,
0.155937,0.947739,4.927222,-0.147983,0,,
0.104948,0.568785,2.025668,-0.084769,0,,
0.117696,0.568785,2.089439,-0.021554,0,,
0.146377,0.695103,2.34452,-0.179591,0,,
0.308904,1.421431,3.843125,1.811675,0,,
0.149564,0.410887,1.611161,-0.211198,0,,
0.101762,0.600364,2.34452,-0.179591,0,,
0.120883,0.600364,2.121324,-0.084769,0,,
0.136817,0.600364,2.248865,-0.116376,0,,
0.130443,0.442467,2.153209,6.01546,0,,
0.104948,0.568785,2.376406,-0.211198,0,,
0.076267,0.600364,2.121324,-0.147983,0,,
0.082641,0.505626,2.121324,-0.211198,0,,
0.082641,0.631944,2.025668,-0.242806,0,,
0.041212,0.568785,2.025668,-0.211198,0,,
0.034839,0.631944,1.993783,-0.147983,0,,
0.076267,0.695103,1.898128,-0.147983,0,,
0.025278,1.137216,2.440176,0.073268,0,,
0.057146,0.853,2.312635,0.136483,0,,
0.124069,0.758262,2.185094,0.104876,0,,
0.089014,0.789841,2.376406,0.010054,0,,
0.098575,0.631944,2.185094,-0.147983,0,,
0.114509,0.631944,2.21698,-0.053161,0,,
0.120883,0.663523,2.21698,-0.147983,0,,
0.092201,0.505626,2.34452,-0.242806,0,,
0.092201,0.537205,2.248865,-0.242806,0,,
0.114509,0.537205,2.248865,-0.053161,0,,
0.130443,0.663523,2.089439,-0.084769,0,,
0.22286,0.284569,2.025668,-0.242806,0,,
0.136817,0.568785,2.185094,0.073268,0,,
0.104948,0.568785,2.185094,-0.147983,0,,
0.079454,0.568785,2.153209,-0.147983,0,,
0.104948,0.600364,2.21698,-0.179591,0,,
0.053959,0.537205,2.089439,0.42095,0,,
0.069894,0.600364,1.993783,-0.179591,0,,
0.069894,0.695103,2.727143,-0.464057,0,,
0.009344,0.537205,1.930013,-0.622094,0,,
0.057146,0.853,2.408291,0.073268,0,,
0.085828,0.88458,2.408291,0.041661,0,,
0.098575,1.074057,2.21698,0.010054,0,,
0.120883,0.695103,2.21698,0.073268,0,,
0.104948,0.600364,2.153209,-0.147983,0,,
0.092201,0.568785,2.057554,-0.116376,0,,
0.146377,0.631944,1.738702,-0.084769,0,,
0.114509,0.316149,1.643046,-0.211198,0,,
0.104948,0.537205,2.21698,-0.021554,0,,
0.108135,0.631944,2.440176,-0.242806,0,,
0.124069,0.663523,2.472061,-0.084769,0,,
0.124069,0.600364,2.185094,-0.053161,0,,
0.117696,0.505626,2.21698,-0.147983,0,,
0.120883,0.600364,2.121324,-0.179591,0,,
0.127256,0.568785,2.21698,-0.147983,0,,
0.14319,0.442467,2.472061,-0.147983,0,,
0.095388,0.600364,2.057554,-0.242806,0,,
0.060333,0.600364,2.21698,-0.147983,0,,
0.047586,0.568785,2.025668,-0.242806,0,,
0.053959,0.631944,2.057554,-0.084769,0,,
0.066707,0.821421,2.440176,0.041661,0,,
-0.041645,0.031933,2.312635,4.43509,0,,
0.098575,0.726682,2.503946,0.104876,0,,
0.089014,0.663523,2.599602,0.041661,0,,
0.104948,0.600364,2.503946,-0.116376,0,,
0.117696,0.631944,2.248865,-0.084769,0,,
0.092201,0.537205,2.312635,-0.116376,0,,
0.089014,1.200375,2.121324,-0.211198,0,,
0.124069,0.568785,2.248865,-0.400843,0,,
0.085828,0.410887,1.993783,0.041661,0,,
0.114509,0.663523,2.21698,0.136483,0,,
0.146377,0.600364,2.312635,-0.116376,0,,
0.130443,0.537205,2.248865,-0.179591,0,,
0.127256,0.726682,5.820007,0.104876,0,,
0.095388,0.631944,2.089439,-0.242806,0,,
0.104948,0.663523,2.34452,-0.053161,0,,
0.092201,0.663523,2.153209,-0.179591,0,,
0.041212,0.600364,2.057554,-0.179591,0,,
0.069894,0.663523,1.993783,-0.147983,0,,
0.041212,0.695103,2.089439,-0.147983,0,,
0.044399,0.947739,2.472061,0.073268,0,,
0.092201,0.853,2.472061,0.041661,0,,
0.111322,0.789841,2.21698,0.010054,0,,
0.181432,0.410887,2.440176,0.642202,0,,
0.238794,1.263534,2.025668,-0.685309,0,,
0.120883,0.568785,2.28075,-0.147983,0,,
0.124069,0.695103,2.185094,-0.021554,0,,
0.079454,0.379308,1.898128,-0.084769,0,,
0.089014,0.821421,3.460502,-0.053161,0,,
0.114509,0.600364,2.121324,-0.084769,0,,
0.085828,0.22141,1.834357,-0.369235,0,,
0.127256,0.789841,2.376406,0.484165,0,,
0.079454,0.505626,2.21698,-0.147983,0,,
0.104948,0.600364,2.248865,-0.211198,0,,
0.111322,0.600364,2.21698,-0.179591,0,,
0.085828,1.358272,2.121324,-0.211198,0,,
0.092201,0.568785,2.982224,-0.43245,0,,
0.101762,0.631944,2.089439,-0.147983,0,,
0.076267,0.663523,2.121324,-0.116376,0,,
0.060333,0.726682,2.089439,-0.147983,0,,
0.053959,0.916159,2.408291,0.073268,0,,
0.089014,0.916159,2.34452,0.073268,0,,
